Symbol,Refdate,Starttime,Endtime
QQQ,20131104,20131104-09:30:00,20131104-16:00:00
QQQ,20131105,20131105-09:30:00,20131105-16:00:00
QQQ,20131106,20131106-09:30:00,20131106-16:00:00
QQQ,20131107,20131107-09:30:00,20131107-16:00:00
QQQ,20131108,20131108-09:30:00,20131108-16:00:00
QQQ,20131111,20131111-09:30:00,20131111-16:00:00
QQQ,20131112,20131112-09:30:00,20131112-16:00:00
QQQ,20131113,20131113-09:30:00,20131113-16:00:00
QQQ,20131114,20131114-09:30:00,20131114-16:00:00
QQQ,20131115,20131115-09:30:00,20131115-16:00:00
QQQ,20131118,20131118-09:30:00,20131118-16:00:00
QQQ,20131119,20131119-09:30:00,20131119-16:00:00
QQQ,20131120,20131120-09:30:00,20131120-16:00:00
QQQ,20131121,20131121-09:30:00,20131121-16:00:00
QQQ,20131122,20131122-09:30:00,20131122-16:00:00
QQQ,20131125,20131125-09:30:00,20131125-16:00:00
QQQ,20131126,20131126-09:30:00,20131126-16:00:00
QQQ,20131127,20131127-09:30:00,20131127-16:00:00
QQQ,20131129,20131129-09:30:00,20131129-13:00:00
QQQ,20131202,20131202-09:30:00,20131202-16:00:00
QQQ,20131203,20131203-09:30:00,20131203-16:00:00
QQQ,20131204,20131204-09:30:00,20131204-16:00:00
QQQ,20131205,20131205-09:30:00,20131205-16:00:00
QQQ,20131206,20131206-09:30:00,20131206-16:00:00
QQQ,20131209,20131209-09:30:00,20131209-16:00:00
QQQ,20131210,20131210-09:30:00,20131210-16:00:00
QQQ,20131211,20131211-09:30:00,20131211-16:00:00
QQQ,20131212,20131212-09:30:00,20131212-16:00:00
QQQ,20131213,20131213-09:30:00,20131213-16:00:00
QQQ,20131216,20131216-09:30:00,20131216-16:00:00
QQQ,20131217,20131217-09:30:00,20131217-16:00:00
QQQ,20131218,20131218-09:30:00,20131218-16:00:00
QQQ,20131219,20131219-09:30:00,20131219-16:00:00
QQQ,20131220,20131220-09:30:00,20131220-16:00:00
QQQ,20131223,20131223-09:30:00,20131223-16:00:00
QQQ,20131224,20131224-09:30:00,20131224-13:00:00
QQQ,20131226,20131226-09:30:00,20131226-16:00:00
QQQ,20131227,20131227-09:30:00,20131227-16:00:00
QQQ,20131230,20131230-09:30:00,20131230-16:00:00
QQQ,20131231,20131231-09:30:00,20131231-16:00:00
QQQ,20140102,20140102-09:30:00,20140102-16:00:00
QQQ,20140103,20140103-09:30:00,20140103-16:00:00
QQQ,20140106,20140106-09:30:00,20140106-16:00:00
QQQ,20140107,20140107-09:30:00,20140107-16:00:00
QQQ,20140108,20140108-09:30:00,20140108-16:00:00
QQQ,20140109,20140109-09:30:00,20140109-16:00:00
QQQ,20140110,20140110-09:30:00,20140110-16:00:00
QQQ,20140113,20140113-09:30:00,20140113-16:00:00
QQQ,20140114,20140114-09:30:00,20140114-16:00:00
QQQ,20140115,20140115-09:30:00,20140115-16:00:00
QQQ,20140116,20140116-09:30:00,20140116-16:00:00
QQQ,20140117,20140117-09:30:00,20140117-16:00:00
QQQ,20140121,20140121-09:30:00,20140121-16:00:00
QQQ,20140122,20140122-09:30:00,20140122-16:00:00
QQQ,20140123,20140123-09:30:00,20140123-16:00:00
QQQ,20140124,20140124-09:30:00,20140124-16:00:00
QQQ,20140127,20140127-09:30:00,20140127-16:00:00
QQQ,20140128,20140128-09:30:00,20140128-16:00:00
QQQ,20140129,20140129-09:30:00,20140129-16:00:00
QQQ,20140130,20140130-09:30:00,20140130-16:00:00
QQQ,20140131,20140131-09:30:00,20140131-16:00:00
QQQ,20140203,20140203-09:30:00,20140203-16:00:00
QQQ,20140204,20140204-09:30:00,20140204-16:00:00
QQQ,20140205,20140205-09:30:00,20140205-16:00:00
QQQ,20140206,20140206-09:30:00,20140206-16:00:00
QQQ,20140207,20140207-09:30:00,20140207-16:00:00
QQQ,20140210,20140210-09:30:00,20140210-16:00:00
QQQ,20140211,20140211-09:30:00,20140211-16:00:00
QQQ,20140212,20140212-09:30:00,20140212-16:00:00
QQQ,20140213,20140213-09:30:00,20140213-16:00:00
QQQ,20140214,20140214-09:30:00,20140214-16:00:00
QQQ,20140218,20140218-09:30:00,20140218-16:00:00
QQQ,20140219,20140219-09:30:00,20140219-16:00:00
QQQ,20140220,20140220-09:30:00,20140220-16:00:00
QQQ,20140221,20140221-09:30:00,20140221-16:00:00
QQQ,20140224,20140224-09:30:00,20140224-16:00:00
QQQ,20140225,20140225-09:30:00,20140225-16:00:00
QQQ,20140226,20140226-09:30:00,20140226-16:00:00
QQQ,20140227,20140227-09:30:00,20140227-16:00:00
QQQ,20140228,20140228-09:30:00,20140228-16:00:00
QQQ,20140303,20140303-09:30:00,20140303-16:00:00
QQQ,20140304,20140304-09:30:00,20140304-16:00:00
QQQ,20140305,20140305-09:30:00,20140305-16:00:00
QQQ,20140306,20140306-09:30:00,20140306-16:00:00
QQQ,20140307,20140307-09:30:00,20140307-16:00:00
QQQ,20140310,20140310-09:30:00,20140310-16:00:00
QQQ,20140311,20140311-09:30:00,20140311-16:00:00
QQQ,20140312,20140312-09:30:00,20140312-16:00:00
QQQ,20140313,20140313-09:30:00,20140313-16:00:00
QQQ,20140314,20140314-09:30:00,20140314-16:00:00
QQQ,20140317,20140317-09:30:00,20140317-16:00:00
QQQ,20140318,20140318-09:30:00,20140318-16:00:00
QQQ,20140319,20140319-09:30:00,20140319-16:00:00
QQQ,20140320,20140320-09:30:00,20140320-16:00:00
QQQ,20140321,20140321-09:30:00,20140321-16:00:00
QQQ,20140324,20140324-09:30:00,20140324-16:00:00
QQQ,20140325,20140325-09:30:00,20140325-16:00:00
QQQ,20140326,20140326-09:30:00,20140326-16:00:00
QQQ,20140327,20140327-09:30:00,20140327-16:00:00
QQQ,20140328,20140328-09:30:00,20140328-16:00:00
QQQ,20140331,20140331-09:30:00,20140331-16:00:00
QQQ,20140401,20140401-09:30:00,20140401-16:00:00
QQQ,20140402,20140402-09:30:00,20140402-16:00:00
QQQ,20140403,20140403-09:30:00,20140403-16:00:00
QQQ,20140404,20140404-09:30:00,20140404-16:00:00
QQQ,20140407,20140407-09:30:00,20140407-16:00:00
QQQ,20140408,20140408-09:30:00,20140408-16:00:00
QQQ,20140409,20140409-09:30:00,20140409-16:00:00
QQQ,20140410,20140410-09:30:00,20140410-16:00:00
QQQ,20140411,20140411-09:30:00,20140411-16:00:00
QQQ,20140414,20140414-09:30:00,20140414-16:00:00
QQQ,20140415,20140415-09:30:00,20140415-16:00:00
QQQ,20140416,20140416-09:30:00,20140416-16:00:00
QQQ,20140417,20140417-09:30:00,20140417-16:00:00
QQQ,20140421,20140421-09:30:00,20140421-16:00:00
QQQ,20140422,20140422-09:30:00,20140422-16:00:00
QQQ,20140423,20140423-09:30:00,20140423-16:00:00
QQQ,20140424,20140424-09:30:00,20140424-16:00:00
QQQ,20140425,20140425-09:30:00,20140425-16:00:00
QQQ,20140428,20140428-09:30:00,20140428-16:00:00
QQQ,20140429,20140429-09:30:00,20140429-16:00:00
QQQ,20140430,20140430-09:30:00,20140430-16:00:00
QQQ,20140501,20140501-09:30:00,20140501-16:00:00
QQQ,20140502,20140502-09:30:00,20140502-16:00:00
QQQ,20140505,20140505-09:30:00,20140505-16:00:00
QQQ,20140506,20140506-09:30:00,20140506-16:00:00
QQQ,20140507,20140507-09:30:00,20140507-16:00:00
QQQ,20140508,20140508-09:30:00,20140508-16:00:00
QQQ,20140509,20140509-09:30:00,20140509-16:00:00
QQQ,20140512,20140512-09:30:00,20140512-16:00:00
QQQ,20140513,20140513-09:30:00,20140513-16:00:00
QQQ,20140514,20140514-09:30:00,20140514-16:00:00
QQQ,20140515,20140515-09:30:00,20140515-16:00:00
QQQ,20140516,20140516-09:30:00,20140516-16:00:00
QQQ,20140519,20140519-09:30:00,20140519-16:00:00
QQQ,20140520,20140520-09:30:00,20140520-16:00:00
QQQ,20140521,20140521-09:30:00,20140521-16:00:00
QQQ,20140522,20140522-09:30:00,20140522-16:00:00
QQQ,20140523,20140523-09:30:00,20140523-16:00:00
QQQ,20140527,20140527-09:30:00,20140527-16:00:00
QQQ,20140528,20140528-09:30:00,20140528-16:00:00
QQQ,20140529,20140529-09:30:00,20140529-16:00:00
QQQ,20140530,20140530-09:30:00,20140530-16:00:00
QQQ,20140602,20140602-09:30:00,20140602-16:00:00
QQQ,20140603,20140603-09:30:00,20140603-16:00:00
QQQ,20140604,20140604-09:30:00,20140604-16:00:00
QQQ,20140605,20140605-09:30:00,20140605-16:00:00
QQQ,20140606,20140606-09:30:00,20140606-16:00:00
QQQ,20140609,20140609-09:30:00,20140609-16:00:00
QQQ,20140610,20140610-09:30:00,20140610-16:00:00
QQQ,20140611,20140611-09:30:00,20140611-16:00:00
QQQ,20140612,20140612-09:30:00,20140612-16:00:00
QQQ,20140613,20140613-09:30:00,20140613-16:00:00
QQQ,20140616,20140616-09:30:00,20140616-16:00:00
QQQ,20140617,20140617-09:30:00,20140617-16:00:00
QQQ,20140618,20140618-09:30:00,20140618-16:00:00
QQQ,20140619,20140619-09:30:00,20140619-16:00:00
QQQ,20140620,20140620-09:30:00,20140620-16:00:00
QQQ,20140623,20140623-09:30:00,20140623-16:00:00
QQQ,20140624,20140624-09:30:00,20140624-16:00:00
QQQ,20140625,20140625-09:30:00,20140625-16:00:00
QQQ,20140626,20140626-09:30:00,20140626-16:00:00
QQQ,20140627,20140627-09:30:00,20140627-16:00:00
QQQ,20140630,20140630-09:30:00,20140630-16:00:00
QQQ,20140701,20140701-09:30:00,20140701-16:00:00
QQQ,20140702,20140702-09:30:00,20140702-16:00:00
QQQ,20140703,20140703-09:30:00,20140703-13:00:00
QQQ,20140707,20140707-09:30:00,20140707-16:00:00
QQQ,20140708,20140708-09:30:00,20140708-16:00:00
QQQ,20140709,20140709-09:30:00,20140709-16:00:00
QQQ,20140710,20140710-09:30:00,20140710-16:00:00
QQQ,20140711,20140711-09:30:00,20140711-16:00:00
QQQ,20140714,20140714-09:30:00,20140714-16:00:00
QQQ,20140715,20140715-09:30:00,20140715-16:00:00
QQQ,20140716,20140716-09:30:00,20140716-16:00:00
QQQ,20140717,20140717-09:30:00,20140717-16:00:00
QQQ,20140718,20140718-09:30:00,20140718-16:00:00
QQQ,20140721,20140721-09:30:00,20140721-16:00:00
QQQ,20140722,20140722-09:30:00,20140722-16:00:00
QQQ,20140723,20140723-09:30:00,20140723-16:00:00
QQQ,20140724,20140724-09:30:00,20140724-16:00:00
QQQ,20140725,20140725-09:30:00,20140725-16:00:00
QQQ,20140728,20140728-09:30:00,20140728-16:00:00
QQQ,20140729,20140729-09:30:00,20140729-16:00:00
QQQ,20140730,20140730-09:30:00,20140730-16:00:00
QQQ,20140731,20140731-09:30:00,20140731-16:00:00
QQQ,20140801,20140801-09:30:00,20140801-16:00:00
QQQ,20140804,20140804-09:30:00,20140804-16:00:00
QQQ,20140805,20140805-09:30:00,20140805-16:00:00
QQQ,20140806,20140806-09:30:00,20140806-16:00:00
QQQ,20140807,20140807-09:30:00,20140807-16:00:00
QQQ,20140808,20140808-09:30:00,20140808-16:00:00
QQQ,20140811,20140811-09:30:00,20140811-16:00:00
QQQ,20140812,20140812-09:30:00,20140812-16:00:00
QQQ,20140813,20140813-09:30:00,20140813-16:00:00
QQQ,20140814,20140814-09:30:00,20140814-16:00:00
QQQ,20140815,20140815-09:30:00,20140815-16:00:00
QQQ,20140818,20140818-09:30:00,20140818-16:00:00
QQQ,20140819,20140819-09:30:00,20140819-16:00:00
QQQ,20140820,20140820-09:30:00,20140820-16:00:00
QQQ,20140821,20140821-09:30:00,20140821-16:00:00
QQQ,20140822,20140822-09:30:00,20140822-16:00:00
QQQ,20140825,20140825-09:30:00,20140825-16:00:00
QQQ,20140826,20140826-09:30:00,20140826-16:00:00
QQQ,20140827,20140827-09:30:00,20140827-16:00:00
QQQ,20140828,20140828-09:30:00,20140828-16:00:00
QQQ,20140829,20140829-09:30:00,20140829-16:00:00
QQQ,20140902,20140902-09:30:00,20140902-16:00:00
QQQ,20140903,20140903-09:30:00,20140903-16:00:00
QQQ,20140904,20140904-09:30:00,20140904-16:00:00
QQQ,20140905,20140905-09:30:00,20140905-16:00:00
QQQ,20140908,20140908-09:30:00,20140908-16:00:00
QQQ,20140909,20140909-09:30:00,20140909-16:00:00
QQQ,20140910,20140910-09:30:00,20140910-16:00:00
QQQ,20140911,20140911-09:30:00,20140911-16:00:00
QQQ,20140912,20140912-09:30:00,20140912-16:00:00
QQQ,20140915,20140915-09:30:00,20140915-16:00:00
QQQ,20140916,20140916-09:30:00,20140916-16:00:00
QQQ,20140917,20140917-09:30:00,20140917-16:00:00
QQQ,20140918,20140918-09:30:00,20140918-16:00:00
QQQ,20140919,20140919-09:30:00,20140919-16:00:00
QQQ,20140922,20140922-09:30:00,20140922-16:00:00
QQQ,20140923,20140923-09:30:00,20140923-16:00:00
QQQ,20140924,20140924-09:30:00,20140924-16:00:00
QQQ,20140925,20140925-09:30:00,20140925-16:00:00
QQQ,20140926,20140926-09:30:00,20140926-16:00:00
QQQ,20140929,20140929-09:30:00,20140929-16:00:00
QQQ,20140930,20140930-09:30:00,20140930-16:00:00
QQQ,20141001,20141001-09:30:00,20141001-16:00:00
QQQ,20141002,20141002-09:30:00,20141002-16:00:00
QQQ,20141003,20141003-09:30:00,20141003-16:00:00
QQQ,20141006,20141006-09:30:00,20141006-16:00:00
QQQ,20141007,20141007-09:30:00,20141007-16:00:00
QQQ,20141008,20141008-09:30:00,20141008-16:00:00
QQQ,20141009,20141009-09:30:00,20141009-16:00:00
QQQ,20141010,20141010-09:30:00,20141010-16:00:00
QQQ,20141013,20141013-09:30:00,20141013-16:00:00
QQQ,20141014,20141014-09:30:00,20141014-16:00:00
QQQ,20141015,20141015-09:30:00,20141015-16:00:00
QQQ,20141016,20141016-09:30:00,20141016-16:00:00
QQQ,20141017,20141017-09:30:00,20141017-16:00:00
QQQ,20141020,20141020-09:30:00,20141020-16:00:00
QQQ,20141021,20141021-09:30:00,20141021-16:00:00
QQQ,20141022,20141022-09:30:00,20141022-16:00:00
QQQ,20141023,20141023-09:30:00,20141023-16:00:00
QQQ,20141024,20141024-09:30:00,20141024-16:00:00
QQQ,20141027,20141027-09:30:00,20141027-16:00:00
QQQ,20141028,20141028-09:30:00,20141028-16:00:00
QQQ,20141029,20141029-09:30:00,20141029-16:00:00
QQQ,20141030,20141030-09:30:00,20141030-16:00:00
QQQ,20141031,20141031-09:30:00,20141031-16:00:00
QQQ,20141103,20141103-09:30:00,20141103-16:00:00
QQQ,20141104,20141104-09:30:00,20141104-16:00:00
QQQ,20141105,20141105-09:30:00,20141105-16:00:00
QQQ,20141106,20141106-09:30:00,20141106-16:00:00
QQQ,20141107,20141107-09:30:00,20141107-16:00:00
QQQ,20141110,20141110-09:30:00,20141110-16:00:00
QQQ,20141111,20141111-09:30:00,20141111-16:00:00
QQQ,20141112,20141112-09:30:00,20141112-16:00:00
QQQ,20141113,20141113-09:30:00,20141113-16:00:00
QQQ,20141114,20141114-09:30:00,20141114-16:00:00
QQQ,20141117,20141117-09:30:00,20141117-16:00:00
QQQ,20141118,20141118-09:30:00,20141118-16:00:00
QQQ,20141119,20141119-09:30:00,20141119-16:00:00
QQQ,20141120,20141120-09:30:00,20141120-16:00:00
QQQ,20141121,20141121-09:30:00,20141121-16:00:00
QQQ,20141124,20141124-09:30:00,20141124-16:00:00
QQQ,20141125,20141125-09:30:00,20141125-16:00:00
QQQ,20141126,20141126-09:30:00,20141126-16:00:00
QQQ,20141128,20141128-09:30:00,20141128-13:00:00
QQQ,20141201,20141201-09:30:00,20141201-16:00:00
QQQ,20141202,20141202-09:30:00,20141202-16:00:00
QQQ,20141203,20141203-09:30:00,20141203-16:00:00
QQQ,20141204,20141204-09:30:00,20141204-16:00:00
QQQ,20141205,20141205-09:30:00,20141205-16:00:00
QQQ,20141208,20141208-09:30:00,20141208-16:00:00
QQQ,20141209,20141209-09:30:00,20141209-16:00:00
QQQ,20141210,20141210-09:30:00,20141210-16:00:00
QQQ,20141211,20141211-09:30:00,20141211-16:00:00
QQQ,20141212,20141212-09:30:00,20141212-16:00:00
QQQ,20141215,20141215-09:30:00,20141215-16:00:00
QQQ,20141216,20141216-09:30:00,20141216-16:00:00
QQQ,20141217,20141217-09:30:00,20141217-16:00:00
QQQ,20141218,20141218-09:30:00,20141218-16:00:00
QQQ,20141219,20141219-09:30:00,20141219-16:00:00
QQQ,20141222,20141222-09:30:00,20141222-16:00:00
QQQ,20141223,20141223-09:30:00,20141223-16:00:00
QQQ,20141224,20141224-09:30:00,20141224-13:00:00
QQQ,20141226,20141226-09:30:00,20141226-16:00:00
QQQ,20141229,20141229-09:30:00,20141229-16:00:00
QQQ,20141230,20141230-09:30:00,20141230-16:00:00
QQQ,20141231,20141231-09:30:00,20141231-16:00:00
QQQ,20150102,20150102-09:30:00,20150102-16:00:00
QQQ,20150105,20150105-09:30:00,20150105-16:00:00
QQQ,20150106,20150106-09:30:00,20150106-16:00:00
QQQ,20150107,20150107-09:30:00,20150107-16:00:00
QQQ,20150108,20150108-09:30:00,20150108-16:00:00
QQQ,20150109,20150109-09:30:00,20150109-16:00:00
QQQ,20150112,20150112-09:30:00,20150112-16:00:00
QQQ,20150113,20150113-09:30:00,20150113-16:00:00
QQQ,20150114,20150114-09:30:00,20150114-16:00:00
QQQ,20150115,20150115-09:30:00,20150115-16:00:00
QQQ,20150116,20150116-09:30:00,20150116-16:00:00
QQQ,20150120,20150120-09:30:00,20150120-16:00:00
QQQ,20150121,20150121-09:30:00,20150121-16:00:00
QQQ,20150122,20150122-09:30:00,20150122-16:00:00
QQQ,20150123,20150123-09:30:00,20150123-16:00:00
QQQ,20150126,20150126-09:30:00,20150126-16:00:00
QQQ,20150127,20150127-09:30:00,20150127-16:00:00
QQQ,20150128,20150128-09:30:00,20150128-16:00:00
QQQ,20150129,20150129-09:30:00,20150129-16:00:00
QQQ,20150130,20150130-09:30:00,20150130-16:00:00
QQQ,20150202,20150202-09:30:00,20150202-16:00:00
QQQ,20150203,20150203-09:30:00,20150203-16:00:00
QQQ,20150204,20150204-09:30:00,20150204-16:00:00
QQQ,20150205,20150205-09:30:00,20150205-16:00:00
QQQ,20150206,20150206-09:30:00,20150206-16:00:00
QQQ,20150209,20150209-09:30:00,20150209-16:00:00
QQQ,20150210,20150210-09:30:00,20150210-16:00:00
QQQ,20150211,20150211-09:30:00,20150211-16:00:00
QQQ,20150212,20150212-09:30:00,20150212-16:00:00
QQQ,20150213,20150213-09:30:00,20150213-16:00:00
QQQ,20150217,20150217-09:30:00,20150217-16:00:00
QQQ,20150218,20150218-09:30:00,20150218-16:00:00
QQQ,20150219,20150219-09:30:00,20150219-16:00:00
QQQ,20150220,20150220-09:30:00,20150220-16:00:00
QQQ,20150223,20150223-09:30:00,20150223-16:00:00
QQQ,20150224,20150224-09:30:00,20150224-16:00:00
QQQ,20150225,20150225-09:30:00,20150225-16:00:00
QQQ,20150226,20150226-09:30:00,20150226-16:00:00
QQQ,20150227,20150227-09:30:00,20150227-16:00:00
QQQ,20150302,20150302-09:30:00,20150302-16:00:00
QQQ,20150303,20150303-09:30:00,20150303-16:00:00
QQQ,20150304,20150304-09:30:00,20150304-16:00:00
QQQ,20150305,20150305-09:30:00,20150305-16:00:00
QQQ,20150306,20150306-09:30:00,20150306-16:00:00
QQQ,20150309,20150309-09:30:00,20150309-16:00:00
QQQ,20150310,20150310-09:30:00,20150310-16:00:00
QQQ,20150311,20150311-09:30:00,20150311-16:00:00
QQQ,20150312,20150312-09:30:00,20150312-16:00:00
QQQ,20150313,20150313-09:30:00,20150313-16:00:00
QQQ,20150316,20150316-09:30:00,20150316-16:00:00
QQQ,20150317,20150317-09:30:00,20150317-16:00:00
QQQ,20150318,20150318-09:30:00,20150318-16:00:00
QQQ,20150319,20150319-09:30:00,20150319-16:00:00
QQQ,20150320,20150320-09:30:00,20150320-16:00:00
QQQ,20150323,20150323-09:30:00,20150323-16:00:00
QQQ,20150324,20150324-09:30:00,20150324-16:00:00
QQQ,20150325,20150325-09:30:00,20150325-16:00:00
QQQ,20150326,20150326-09:30:00,20150326-16:00:00
QQQ,20150327,20150327-09:30:00,20150327-16:00:00
QQQ,20150330,20150330-09:30:00,20150330-16:00:00
QQQ,20150331,20150331-09:30:00,20150331-16:00:00
QQQ,20150401,20150401-09:30:00,20150401-16:00:00
QQQ,20150402,20150402-09:30:00,20150402-16:00:00
QQQ,20150406,20150406-09:30:00,20150406-16:00:00
QQQ,20150407,20150407-09:30:00,20150407-16:00:00
QQQ,20150408,20150408-09:30:00,20150408-16:00:00
QQQ,20150409,20150409-09:30:00,20150409-16:00:00
QQQ,20150410,20150410-09:30:00,20150410-16:00:00
QQQ,20150413,20150413-09:30:00,20150413-16:00:00
QQQ,20150414,20150414-09:30:00,20150414-16:00:00
QQQ,20150415,20150415-09:30:00,20150415-16:00:00
QQQ,20150416,20150416-09:30:00,20150416-16:00:00
QQQ,20150417,20150417-09:30:00,20150417-16:00:00
QQQ,20150420,20150420-09:30:00,20150420-16:00:00
QQQ,20150421,20150421-09:30:00,20150421-16:00:00
QQQ,20150422,20150422-09:30:00,20150422-16:00:00
QQQ,20150423,20150423-09:30:00,20150423-16:00:00
QQQ,20150424,20150424-09:30:00,20150424-16:00:00
QQQ,20150427,20150427-09:30:00,20150427-16:00:00
QQQ,20150428,20150428-09:30:00,20150428-16:00:00
QQQ,20150429,20150429-09:30:00,20150429-16:00:00
QQQ,20150430,20150430-09:30:00,20150430-16:00:00
QQQ,20150501,20150501-09:30:00,20150501-16:00:00
QQQ,20150504,20150504-09:30:00,20150504-16:00:00
QQQ,20150505,20150505-09:30:00,20150505-16:00:00
QQQ,20150506,20150506-09:30:00,20150506-16:00:00
QQQ,20150507,20150507-09:30:00,20150507-16:00:00
QQQ,20150508,20150508-09:30:00,20150508-16:00:00
QQQ,20150511,20150511-09:30:00,20150511-16:00:00
QQQ,20150512,20150512-09:30:00,20150512-16:00:00
QQQ,20150513,20150513-09:30:00,20150513-16:00:00
QQQ,20150514,20150514-09:30:00,20150514-16:00:00
QQQ,20150515,20150515-09:30:00,20150515-16:00:00
QQQ,20150518,20150518-09:30:00,20150518-16:00:00
QQQ,20150519,20150519-09:30:00,20150519-16:00:00
QQQ,20150520,20150520-09:30:00,20150520-16:00:00
QQQ,20150521,20150521-09:30:00,20150521-16:00:00
QQQ,20150522,20150522-09:30:00,20150522-16:00:00
QQQ,20150526,20150526-09:30:00,20150526-16:00:00
QQQ,20150527,20150527-09:30:00,20150527-16:00:00
QQQ,20150528,20150528-09:30:00,20150528-16:00:00
QQQ,20150529,20150529-09:30:00,20150529-16:00:00
QQQ,20150601,20150601-09:30:00,20150601-16:00:00
QQQ,20150602,20150602-09:30:00,20150602-16:00:00
QQQ,20150603,20150603-09:30:00,20150603-16:00:00
QQQ,20150604,20150604-09:30:00,20150604-16:00:00
QQQ,20150605,20150605-09:30:00,20150605-16:00:00
QQQ,20150608,20150608-09:30:00,20150608-16:00:00
QQQ,20150609,20150609-09:30:00,20150609-16:00:00
QQQ,20150610,20150610-09:30:00,20150610-16:00:00
QQQ,20150611,20150611-09:30:00,20150611-16:00:00
QQQ,20150612,20150612-09:30:00,20150612-16:00:00
QQQ,20150615,20150615-09:30:00,20150615-16:00:00
QQQ,20150616,20150616-09:30:00,20150616-16:00:00
QQQ,20150617,20150617-09:30:00,20150617-16:00:00
QQQ,20150618,20150618-09:30:00,20150618-16:00:00
QQQ,20150619,20150619-09:30:00,20150619-16:00:00
QQQ,20150622,20150622-09:30:00,20150622-16:00:00
QQQ,20150623,20150623-09:30:00,20150623-16:00:00
QQQ,20150624,20150624-09:30:00,20150624-16:00:00
QQQ,20150625,20150625-09:30:00,20150625-16:00:00
QQQ,20150626,20150626-09:30:00,20150626-16:00:00
QQQ,20150629,20150629-09:30:00,20150629-16:00:00
QQQ,20150630,20150630-09:30:00,20150630-16:00:00
QQQ,20150701,20150701-09:30:00,20150701-16:00:00
QQQ,20150702,20150702-09:30:00,20150702-16:00:00
QQQ,20150706,20150706-09:30:00,20150706-16:00:00
QQQ,20150707,20150707-09:30:00,20150707-16:00:00
QQQ,20150708,20150708-09:30:00,20150708-16:00:00
QQQ,20150709,20150709-09:30:00,20150709-16:00:00
QQQ,20150710,20150710-09:30:00,20150710-16:00:00
QQQ,20150713,20150713-09:30:00,20150713-16:00:00
QQQ,20150714,20150714-09:30:00,20150714-16:00:00
QQQ,20150715,20150715-09:30:00,20150715-16:00:00
QQQ,20150716,20150716-09:30:00,20150716-16:00:00
QQQ,20150717,20150717-09:30:00,20150717-16:00:00
QQQ,20150720,20150720-09:30:00,20150720-16:00:00
QQQ,20150721,20150721-09:30:00,20150721-16:00:00
QQQ,20150722,20150722-09:30:00,20150722-16:00:00
QQQ,20150723,20150723-09:30:00,20150723-16:00:00
QQQ,20150724,20150724-09:30:00,20150724-16:00:00
QQQ,20150727,20150727-09:30:00,20150727-16:00:00
QQQ,20150728,20150728-09:30:00,20150728-16:00:00
QQQ,20150729,20150729-09:30:00,20150729-16:00:00
QQQ,20150730,20150730-09:30:00,20150730-16:00:00
